Date,AdjClose
11/30/11,1246.959961
12/01/2011,1244.579956
12/02/2011,1244.280029
12/05/2011,1257.079956
12/06/2011,1258.469971
12/07/2011,1261.01001
12/08/2011,1234.349976
12/09/2011,1255.189941
12/12/2011,1236.469971
12/13/11,1225.72998
12/14/11,1211.819946
12/15/11,1215.75
12/16/11,1219.660034
12/19/11,1205.349976
12/20/11,1241.300049
12/21/11,1243.719971
12/22/11,1254
12/23/11,1265.329956
12/27/11,1265.430054
12/28/11,1249.640015
12/29/11,1263.02002
12/30/11,1257.599976
01/03/2012,1277.060059
01/04/2012,1277.300049
01/05/2012,1281.060059
01/06/2012,1277.810059
01/09/2012,1280.699951
01/10/2012,1292.079956
01/11/2012,1292.47998
01/12/2012,1295.5
01/13/12,1289.089966
01/17/12,1293.670044
01/18/12,1308.040039
01/19/12,1314.5
01/20/12,1315.380005
01/23/12,1316
01/24/12,1314.650024
01/25/12,1326.060059
01/26/12,1318.430054
01/27/12,1316.329956
01/30/12,1313.01001
01/31/12,1312.410034
02/01/2012,1324.089966
02/02/2012,1325.540039
02/03/2012,1344.900024
02/06/2012,1344.329956
02/07/2012,1347.050049
02/08/2012,1349.959961
02/09/2012,1351.949951
02/10/2012,1342.640015
02/13/12,1351.77002
02/14/12,1350.5
02/15/12,1343.22998
02/16/12,1358.040039
02/17/12,1361.22998
02/21/12,1362.209961
02/22/12,1357.660034
02/23/12,1363.459961
02/24/12,1365.73999
02/27/12,1367.589966
02/28/12,1372.180054
02/29/12,1365.680054
03/01/2012,1374.089966
03/02/2012,1369.630005
03/05/2012,1364.329956
03/06/2012,1343.359985
03/07/2012,1352.630005
03/08/2012,1365.910034
03/09/2012,1370.869995
03/12/2012,1371.089966
03/13/12,1395.949951
03/14/12,1394.280029
03/15/12,1402.599976
03/16/12,1404.170044
03/19/12,1409.75
03/20/12,1405.52002
03/21/12,1402.890015
03/22/12,1392.780029
03/23/12,1397.109985
03/26/12,1416.51001
03/27/12,1412.52002
03/28/12,1405.540039
03/29/12,1403.280029
03/30/12,1408.469971
04/02/2012,1419.040039
04/03/2012,1413.380005
04/04/2012,1398.959961
04/05/2012,1398.079956
04/09/2012,1382.199951
04/10/2012,1358.589966
04/11/2012,1368.709961
04/12/2012,1387.569946
04/13/12,1370.26001
04/16/12,1369.569946
04/17/12,1390.780029
04/18/12,1385.140015
04/19/12,1376.920044
04/20/12,1378.530029
04/23/12,1366.939941
04/24/12,1371.969971
04/25/12,1390.689941
04/26/12,1399.97998
04/27/12,1403.359985
04/30/12,1397.910034
05/01/2012,1405.819946
05/02/2012,1402.310059
05/03/2012,1391.569946
05/04/2012,1369.099976
05/07/2012,1369.579956
05/08/2012,1363.719971
05/09/2012,1354.579956
05/10/2012,1357.98999
05/11/2012,1353.390015
05/14/12,1338.349976
05/15/12,1330.660034
05/16/12,1324.800049
05/17/12,1304.859985
05/18/12,1295.219971
05/21/12,1315.98999
05/22/12,1316.630005
05/23/12,1318.859985
05/24/12,1320.680054
05/25/12,1317.819946
05/29/12,1332.420044
05/30/12,1313.319946
05/31/12,1310.329956
06/01/2012,1278.040039
06/04/2012,1278.180054
06/05/2012,1285.5
06/06/2012,1315.130005
06/07/2012,1314.98999
06/08/2012,1325.660034
06/11/2012,1308.930054
06/12/2012,1324.180054
06/13/12,1314.880005
06/14/12,1329.099976
06/15/12,1342.839966
06/18/12,1344.780029
06/19/12,1357.97998
06/20/12,1355.689941
06/21/12,1325.51001
06/22/12,1335.02002
06/25/12,1313.719971
06/26/12,1319.98999
06/27/12,1331.849976
06/28/12,1329.040039
06/29/12,1362.160034
07/02/2012,1365.51001
07/03/2012,1374.02002
07/05/2012,1367.579956
07/06/2012,1354.680054
07/09/2012,1352.459961
07/10/2012,1341.469971
07/11/2012,1341.449951
07/12/2012,1334.76001
07/13/12,1356.780029
07/16/12,1353.640015
07/17/12,1363.670044
07/18/12,1372.780029
07/19/12,1376.51001
07/20/12,1362.660034
07/23/12,1350.52002
07/24/12,1338.310059
07/25/12,1337.890015
07/26/12,1360.02002
07/27/12,1385.969971
07/30/12,1385.300049
07/31/12,1379.319946
08/01/2012,1375.319946
08/02/2012,1365
08/03/2012,1390.98999
08/06/2012,1394.22998
08/07/2012,1401.349976
08/08/2012,1402.219971
08/09/2012,1402.800049
08/10/2012,1405.869995
08/13/12,1404.109985
08/14/12,1403.930054
08/15/12,1405.530029
08/16/12,1415.51001
